id,char,gender,genre,title,line_count,pkey
2686,"TEDDY, NOT THEODORE... TED... Yes,",NA,Drama,fourrooms,25,"teddy,_not_theodore..._ted..._yes,-fourrooms"
2687,LARKIN,M,Drama,sixdegreesofseparation,27,larkin-sixdegreesofseparation
2688,BRAGNAE,F,Action,tristanandisolde,40,bragnae-tristanandisolde
2689,SENATOR,M,Drama,sweetsmellofsuccess,46,senator-sweetsmellofsuccess
2690,ARKADI,M,Thriller,mutewitness,22,arkadi-mutewitness
2691,COMMENTATOR,,Drama,rocky,69,commentator-rocky
2692,GAS,M,Sci-Fi,existenz,31,gas-existenz
2693,DIANE,F,Comedy,election,31,diane-election
2694,GEORGE CLEWS,M,Mystery,tallinthesaddle,57,george_clews-tallinthesaddle
2695,CHASE,M,Thriller,lifeofdavidgalethe,37,chase-lifeofdavidgalethe
2696,STEWARDESS,F,Sci-Fi,fifthelementthe,23,stewardess-fifthelementthe
2697,BRAD HELMS,M,Sci-Fi,megamind,81,brad_helms-megamind
2698,MARTIN,M,Mystery,super8,119,martin-super8
2699,CYNTHIA,F,Horror,mulhollanddrive,63,cynthia-mulhollanddrive
2700,QUINCE (cont'd),M,Romance,almostfamous,21,quince_(cont'd)-almostfamous
2701,MISS CASWELL,F,Drama,allabouteve,43,miss_caswell-allabouteve
2702,YAKAVETTA,M,Crime,boondocksaintsthe,88,yakavetta-boondocksaintsthe
2703,SAITO,M,Mystery,inception,245,saito-inception
2704,BLANE,M,Drama,heist,318,blane-heist
2705,WALTER,M,Drama,waterforelephants,25,walter-waterforelephants
2706,DUDE,M,Mystery,biglebowskithe,1142,dude-biglebowskithe
2707,AROJAZ,M,Adventure,1492conquestofparadise,100,arojaz-1492conquestofparadise
2708,(BEAT),NA,Comedy,sandlotkidsthe,196,(beat)-sandlotkidsthe
2709,JABBA,M,Adventure,starwarsanewhope,39,jabba-starwarsanewhope
2710,OUISA (VO),F,Comedy,sixdegreesofseparation,24,ouisa_(vo)-sixdegreesofseparation
2711,BOB,M,Romance,chasingamy,81,bob-chasingamy
2712,NAZORINE,M,Crime,godfather,22,nazorine-godfather
2713,TREVOR,M,Comedy,slither,112,trevor-slither
2714,TOMMY,M,Horror,carrie,470,tommy-carrie
2715,HERNDON,M,Thriller,informantthe,78,herndon-informantthe
2716,GARDNER,M,Western,roughshod,40,gardner-roughshod
2717,DAVIS,M,Thriller,cliffhanger,47,davis-cliffhanger
2718,YUNG,,Thriller,tomorrowneverdies,51,yung-tomorrowneverdies
2719,WHISTLER,M,Fantasy,bladetrinity,41,whistler-bladetrinity
2720,PETROVA,F,Comedy,privatelifeofsherlockholmesthe,44,petrova-privatelifeofsherlockholmesthe
2721,WALTER,M,Romance,runawaybride,67,walter-runawaybride
2722,LUCY,F,Comedy,yesman,157,lucy-yesman
2723,STANLEY,M,Comedy,storytelling,27,stanley-storytelling
2724,HARRIET,F,Romance,soimarriedanaxemurderer,589,harriet-soimarriedanaxemurderer
2725,CARLOS,M,Drama,littleathens,148,carlos-littleathens
2726,CALIBANOS,,Crime,blow,25,calibanos-blow
2727,DEAN TAINOT,M,Comedy,larrycrowne,135,dean_tainot-larrycrowne
2728,ESCO,M,Drama,coldmountain,72,esco-coldmountain
2729,PO,M,Action,kungfupanda,717,po-kungfupanda
2730,REESE,M,Romance,terminator,556,reese-terminator
2731,BANKROBBER,M,Drama,departedthe,25,bankrobber-departedthe
2732,MRS. DN,F,Drama,bodiesrestmotion,28,mrs._dn-bodiesrestmotion
2733,DANNY,M,Drama,americanhistoryx,151,danny-americanhistoryx
2734,INTERROGATOR,,Crime,spartan,42,interrogator-spartan
2735,NICOLI,M,Crime,frenchconnectionthe,28,nicoli-frenchconnectionthe
2736,RICHARD,M,Thriller,fromdusktilldawn,292,richard-fromdusktilldawn
2737,LT. BERGIN,M,Sci-Fi,irobot,115,lt._bergin-irobot
2738,FRAN,F,Drama,heist,341,fran-heist
2739,TAPP,M,Thriller,saw,149,tapp-saw
2740,BILLY,M,Drama,sweethereafterthe,219,billy-sweethereafterthe
2741,SAM,M,Romance,sleeplessinseattle,767,sam-sleeplessinseattle
2742,JANET,F,Drama,beinghuman,46,janet-beinghuman
2743,VIETNAM TOM,M,Crime,sdarko,21,vietnam_tom-sdarko
2744,BILLIE,F,Crime,stingthe,72,billie-stingthe
2745,GEORGE,M,Drama,itsawonderfullife,2062,george-itsawonderfullife
2746,SEAN,M,Thriller,jaws2,90,sean-jaws2
2747,FIRESTONE,M,Comedy,jerrymaguire,21,firestone-jerrymaguire
2748,WALTER (cont'd),M,Drama,insomnia,98,walter_(cont'd)-insomnia
2749,BUD,M,Adventure,abyssthe,486,bud-abyssthe
2750,RIKER,M,Adventure,startreknemesis,181,riker-startreknemesis
2751,SAMUEL,M,Drama,manonfire,132,samuel-manonfire
2752,THENARDIER,M,Drama,lesmiserables,392,thenardier-lesmiserables
2753,AGENT,,Comedy,hudsuckerproxythe,43,agent-hudsuckerproxythe
2754,JOHN BRIDGER,M,Adventure,italianjobthe,78,john_bridger-italianjobthe
2755,DOC (cont'd),M,Thriller,whiteout,70,doc_(cont'd)-whiteout
2756,SINDELL,F,Horror,misery,96,sindell-misery
2757,PETE,M,Drama,bonnieandclyde,24,pete-bonnieandclyde
2758,VOICE,,Thriller,scream3,162,voice-scream3
2759,BETH,F,Drama,hesjustnotthatintoyou,225,beth-hesjustnotthatintoyou
2760,BOY,M,Drama,cincinnatikidthe,23,boy-cincinnatikidthe
2761,MICHAEL SOLO,M,Drama,weownthenight,177,michael_solo-weownthenight
2762,LT. COLONEL SAM PLAME,M,Action,fairgame,62,lt._colonel_sam_plame-fairgame
2763,ML,M,Comedy,dotherightthing,86,ml-dotherightthing
2764,SHEP,M,Comedy,fargo,33,shep-fargo
2765,TOM,M,Animation,beavisandbuttheaddoamerica,63,tom-beavisandbuttheaddoamerica
2766,LOIS,F,Thriller,verybadthings,88,lois-verybadthings
2767,CRUIKSHANK,M,Romance,charade,54,cruikshank-charade
2768,MADDY,F,War,coldmountain,84,maddy-coldmountain
2769,BAM! Here comes those IMAGES AGAIN:,NA,Crime,suspectzero,28,bam!_here_comes_those_images_again:-suspectzero
2770,DORIS,F,Crime,manwhowasnttherethe,102,doris-manwhowasnttherethe
2771,OHASHI,M,Action,blackrain,77,ohashi-blackrain
2772,MOTHER,F,Comedy,custody,117,mother-custody
2773,BEN,M,Sci-Fi,starwarstheempirestrikesback,32,ben-starwarstheempirestrikesback
2774,DOC RIDING,M,Western,tallinthesaddle,52,doc_riding-tallinthesaddle
2775,FRANKLIN,M,Comedy,beingthere,213,franklin-beingthere
2776,BOURNE,M,Adventure,bourneidentitythe,564,bourne-bourneidentitythe
2777,ANDREW,M,Drama,warhorse,48,andrew-warhorse
2778,(BEAT),NA,Drama,savingmrbanks,160,(beat)-savingmrbanks
2779,DOREEN,F,Drama,hardrain,90,doreen-hardrain
2780,FLOYD,M,Drama,stingthe,42,floyd-stingthe
2781,JIM,M,Drama,upintheair,76,jim-upintheair
2782,SUITED MAN,M,Drama,clerks,54,suited_man-clerks
2783,WATSON,,Drama,aliennation,21,watson-aliennation
2784,MRS. PAZZI,F,Horror,hannibal,79,mrs._pazzi-hannibal
2785,STANTZ,M,Adventure,ghostbusters2,468,stantz-ghostbusters2
2786,HANK,M,Drama,wonderboys,41,hank-wonderboys
