	actual	char	line	pred	prob	linelength
24448	1	JUD	Jud Crandall. I live just across the	1.0	0.609108328819	7
24449	0	GRAHAM	Dr. Bloom showed me your article on surgical addiction in the journal of Clinical Psychiatry.	1.0	0.866805315018	15
24450	0	ANNA	Excuse me?	1.0	0.679144144058	2
24451	1	RICK	Out.	1.0	0.705034434795	1
24452	1	BOBBY	You know you love it. Uh-huh. That's right. Smack it.	1.0	0.8090031147	10
24453	0	RACHEL	(looking around) Now is that little prick still here, because if he is, I'm gonna rip his fucking out!	1.0	0.901968300343	19
24454	1	QUOYLE	Works.    We forgot to buy dip.	1.0	0.772615134716	6
24455	1	LARRY	I'm... I'm still vibrating.	1.0	0.651761770248	4
24456	1	SHANE	God damn it! I am the quarterback! I am the only one supposed to talk in the huddle!	1.0	0.85943454504	18
24457	0	CHARLOTTE	In fact. I'm sure of it. Now GET	1.0	0.679144144058	8
24458	1	REILLY	Someone who smokes French cigarettes.	1.0	0.790303170681	5
24459	1	ROOL	Watch it!  You're gonna set us on fire.	1.0	0.801239550114	8
24460	1	BANE	Let's not stand on ceremony here, Mr. Wayne.	1.0	0.78590041399	8
24461	1	DANNY	(finally looks her in the eye) Nothing could be worse then this slow death I'm living now.	1.0	0.679144144058	17
24462	0	CHARLOTTE	Uh-oh. Here it comes.	1.0	0.7200345397	4
24463	1	CONKLIN	This unit has an unblemished record of success.	1.0	0.838466107845	8
24464	1	DOC	A little I use in some water to make a bug spray for the plants.	1.0	0.677338600159	15
24465	1	RONNIE	It seems like we go through this every day. What's it going to take for you all to realize that I won't tolerate this horseplay and just do whatever you want to and don't worry about the rules attitude?	1.0	0.682205080986	39
24466	1	GRUG	Hmmm? What was that?	1.0	0.754251658916	4
24467	1	PHIL	Yeah.    Let's roll, hippie.	1.0	0.894389390945	4
24468	1	GALVIN	This is Mr. Wallace in Subscriptions?	1.0	0.684104263783	6
24469	1	ACE	Twenty-five thousand? For yourself?	1.0	0.77363628149	4
24470	1	BRANDT	We've had some terrible news.  Mr. Lebowski is in seclusion in the West Wing.	1.0	0.934396266937	14
24471	1	CHRIS	"I'll paraphrase Thoreau -- ""Rather than          * love, than money, than fairness, give me         * truth.""                                          *"	1.0	0.675790250301	17
24472	1	RHAH	(stringing them out) Okay Crawford - over here.  Taylor - down twenty yards behind that tree.	1.0	0.96620041132	16
24473	0	SONDRA	That's for sure. That's for sure. Okay, okay, okay.	1.0	0.708907008171	9
24474	1	DIRK	Okay.	1.0	0.672518014908	1
24475	1	BUDLY	Yeah, he just plugged Frank and then I disarmed him. We got `em both holed up downstairs.	1.0	0.884319901466	17
24476	1	HARVEY	No. I like it. I like it... (beat/over din) ...Alot. 53.	1.0	0.805569350719	11
24477	1	UTAH	When did Harp say they'd have the warrant?	1.0	0.885569095612	8
24478	0	JULIE	(to Nancy) Move!	1.0	0.640174150467	3
24479	1	ROBIN	By the Lord, that's it!	1.0	0.717314839363	5
24480	1	JOF	Wouldn't it be better to play something bawdy? People like it better, and, besides, it's more fun.	1.0	0.649195611477	17
24481	0	KIRSTY	Kyle! No! I'll kill you, you...	0.0	0.247974261642	6
24482	1	RAFE	I sent telegrams, I guess the military traffic held them up.	1.0	0.930571079254	11
24483	1	ANDY	Take that, Zurg!	1.0	0.679144144058	3
24484	1	PRIEST	We are here to celebrate the life of Victor Lazarro.  We all know him as a man who dedicated himself to defending this great nation -- first, as a highly decorated admiral -- then, as west coast director of the F.B.I.  But not all of you know what a deeply spiritual man he was.  It was his wish that his Requiem Mass be performed in Latin. (a beat) In Nomine Patris, et Filii et Spiritus Sancti.  Amen...	1.0	0.952079534531	77
24485	1	JESSE	It ain't evil to fight it. It's evil to tolerate it. (leans in) Maybe you forget that, to justify what you do for a living...	1.0	0.720281302929	25
24486	1	WALTER	Annie?	1.0	0.679144144058	1
24487	1	TRIP	Waitaminit, dudes! I got it! Maybe we can glue the tickets back together	1.0	0.930202424526	13
24488	1	STUART	(over radio) Calling Rocky Mountain Rescue -- come in, Rocky Mountain Rescue -- over --	1.0	0.938234567642	15
24489	1	JOHN	Boy! You know something? I wouldn't be surprised if you knocked her up on purpose just so you could spend the rest of your life hiding behind that maternity dress. That way you never have to find out what he's made of. 85.	1.0	0.560961842537	43
24490	1	SCHOTT	Let's hope the next 30 are better than the last 30.	1.0	0.601793766022	11
24491	0	RUBY	Well now you did.	1.0	0.679144144058	4
24492	0	ZOE	Okay, fine... come on Scott.	1.0	0.681898117065	5
24493	1	FERGUS	Can't remember...	1.0	0.679144144058	2
24494	0	JESSIE	Hey, Buck.	1.0	0.960195183754	2
24495	0	ANNA	Why do we die?	1.0	0.731341958046	4
24496	1	LETOUR	Thirty-eight hundred -- got any hundreds?	1.0	0.858288526535	6
24497	1	MATT	Are you close to the airlock?	1.0	0.714464783669	6
24498	0	JULIANNE	(murmurs) You wouldn't change your password, would you?  You never change anything.	1.0	0.878183364868	12
24499	1	KAFFEE	Any chance he just forgot about it?	1.0	0.705661118031	7
24500	1	ROBBIE	Make the arms. (he grabs her elbows so she holds the position. He begins to calm her down) This space right here, this is yours.	0.0	0.421764701605	25
24501	1	ROLLO	(almost angrily) You want to help sick people for the rest of your life? God forbid I shou talk you out of it.	1.0	0.574860990047	23
24502	0	LYNN	Even for last night?	1.0	0.650867164135	4
24503	1	KEOUGH	Apologize?	1.0	0.778507232666	1
24504	1	TODD	It'll be okay.	1.0	0.650097846985	3
24505	1	BARTOK	And it didn't help the tonal quality of the bell, either. on to it tightly. But the branch TURNS IN TOWARD	1.0	0.795832812786	21
24506	1	BEN	You know, I think Elena might suspect something.	1.0	0.904372155666	8
24507	1	CRAWFORD	... very little. If it's all electronic switching we'll need a minute for the trace.	1.0	0.752760648727	15
24508	1	BRAD	(frank) I'm one of the good guys, Les. I'm trying to level with you. This is your one chance to save your job.	1.0	0.734964728355	23
24509	1	FRANCESCO	Dah! This is impossible!	1.0	0.838723599911	4
24510	1	TED	Then Elaine was right.	1.0	0.808356106281	4
24511	0	FAY	But how... I mean, do I look more like twenty, or... you know, thirty?	1.0	0.67932844162	14
24512	0	JAMIE	It's not that complicated.	1.0	0.654531180859	4
24513	1	MIKE	Ya sappin' his strength -- He's losin' steam.	1.0	0.943659603596	8
24514	0	KAREN	They may say something about Billy.	1.0	0.763466417789	6
24515	1	PLEXOR	This was a preferred gaming arena for the User called Flynn. His moves are predictable, recursive, easily traced.	1.0	0.967065751553	18
24516	1	LEFTY	Fuggedaboudit, Sonny,     All over the world I ' m known.	1.0	0.968103945255	10
24517	0	COLETTE	Is this Scott wanting to go beyond the friendship? There's no way Christy would suggest it. What do you think, Hannah?	1.0	0.784961879253	21
24518	1	EDDIE	You're the leak, you son-of-a-bitch!	1.0	0.778303682804	5
24519	0	SAMMY	What did you do?	1.0	0.679144144058	4
24520	1	JIM	Hey Ray, why don't you change your name to Sid or Irving Manzarek or something... it's only a word y'know.	1.0	0.882064223289	20
24521	1	ABBOTT	Where?	1.0	0.686502873898	1
24522	1	WADE	On what you pay me?	1.0	0.686078667641	5
24523	0	COLETTE	I can't. I've got a kid.  She lives with my parents.  Quincey knows where they live.	1.0	0.663630783558	16
24524	1	HECTOR	Forget about him being God, he's thirty feet long, he is a miracle of nature, who somehow made his way to Maine.  This is a grand beast. A grand dragon.  An attempt should at least be made to capture him alive.	1.0	0.724430561066	41
24525	1	HENRY	Marcus would agree with me.	1.0	0.581109285355	5
24526	1	MORRIE	What the hell are you talking about?	1.0	0.818143785	7
24527	1	GITTES	I'll walk her to her car, be right back.	1.0	0.680273532867	9
24528	1	DELANEY	Leave her alone.	1.0	0.640005290508	3
24529	1	ACE	(from previous scene continued) Fuckin' hypocrites!	1.0	0.830430030823	6
24530	1	JACK	Great. I'll see you then.	1.0	0.684145390987	5
24531	1	JACOB	That's right.	1.0	0.750767230988	2
24532	0	CORALINE	You mean my Other Father?	1.0	0.619743645191	5
24533	1	RENARD	I see my friend Davidov ran into some difficulty.	1.0	0.82183098793	9
24534	0	SAM	Yeah. Definitely.	1.0	0.705150842667	2
24535	1	SARUMAN	So the ring of power has been found?	1.0	0.703371763229	8
24536	1	JOE	I'm sorry to hear that.	1.0	0.671206533909	5
24537	1	BILL	How long have you been running this place?	1.0	0.680087983608	8
24538	0	REGGIE	Don't tell me you didn't know it was loaded. (calling) Sylvie!	0.0	0.296729594469	11
24539	0	CARLA	I don't know. It's so long since I saw her, Michael, how can I tell?	1.0	0.536118030548	15
24540	0	STAR	(hissing at him) Why? We don't need him.	1.0	0.671985626221	8
24541	1	DAMONE	Get a ride with somebody.	1.0	0.709336936474	5
24542	1	BAINES	Say it again, just you.	1.0	0.704218506813	5
24543	1	GITTES	(smiling a little) Well, you never know, do you?	1.0	0.656097173691	9
24544	1	EDWARD	All right, okay ?	1.0	0.699734866619	4
24545	1	TERRY	No, I got a few bucks... Aren't you gonna be late for work?	1.0	0.847307324409	13
24546	0	JASMINE	No Trevor only you walk into * scaffolding... cos coked off you're just off you're fucking tits.	1.0	0.573194861412	17
24547	0	TIFFANY	You're killing me. You're killing me!	1.0	0.858453571796	6
24548	0	DEBBIE	This isn't turning out the way I wanted it to.	1.0	0.659957647324	10
24549	1	BILL	I didn't come here to make friends. I came here to shoot a little crap. But then your boy over there hits me up for a two hundred dollar privilege to play fee --	1.0	0.914882302284	34
24550	1	PHIL	He likes her.	1.0	0.679144144058	3
24551	1	MASHKOV	My cousin Yevhen was beaten to death.	1.0	0.769930720329	7
24552	1	MICHAEL	A rose is a rose. 67.	1.0	0.698272705078	6
24553	1	MIKE	What about Tommy?	1.0	0.547968149185	3
24554	1	MERRICK	I'm feeling much better now...	1.0	0.729959070683	5
24555	1	JERRY	Can't. It's in The Code.	1.0	0.757750988007	5
24556	1	LEBOW	The surveillance is in place at the church hall. 25   EX T. DAY.    C HUR CH HAL L-- A large RECEPTION HALL adjoining a	1.0	0.608084976673	24
24557	1	LINCOLN	You . . . you're the one who made me? 98.	1.0	0.666257798672	11
24558	0	SAMANTHA	Oh, shut up.	1.0	0.619762301445	3
24559	1	COP	I guess it does.	1.0	0.64844673872	4
24560	1	ART	I could've coached you up, you know.	1.0	0.675368309021	7
24561	0	ASHLEY	Shut up, dork.	1.0	0.774783849716	3
24562	1	SILUS	With what? The Professor looks to Augustus, as if worried he's said to much.	1.0	0.841793596745	14
24563	0	HEDRA	Why don't you just... sit down.	1.0	0.647465348244	6
24564	1	DUDLEY	You should stay away from a man when his blood is up.	1.0	0.775221705437	12
24565	0	LINDA	What happened?	1.0	0.679144144058	2
24566	0	CLAUDIA	But why don't you tell him? (then turning to the old man) A girl who was with us has disappeared.	1.0	0.824198126793	20
24567	1	AL	We're filing for a writ to the appellate court.	1.0	0.691186785698	9
24568	1	OLIVIER	A great actress on her first trip to London whom I have no doubt...	1.0	0.595431566238	14
24569	0	NINA	...Or should I trot up to my room to catch a couple of winks and cuddle up with a dozen sleeping pills?	1.0	0.816570937634	22
24570	0	TERRI	Oh, go on.  Have one.  Fuck it.  You think you're going to live forever?	1.0	0.649464309216	14
24571	1	BURT	The Green Mile. I've heard of it. Lost a few clients your way.	1.0	0.781631171703	13
24572	0	JODY	See if she's all right.	1.0	0.679144144058	5
24573	1	MERRICK	L e t me put it another way, when you wake up, do you feel... disrupted?	1.0	0.66909122467	16
24574	0	SAM	Turn it off.	1.0	0.696379423141	3
24575	1	TOM	You're Senior's boy.	1.0	0.673890411854	3
24576	0	SANDRA	(covers her mouth) Oh god...	0.0	0.320942282677	5
24577	1	JIMMY	Chris, why don't we just let it go?	0.0	0.395094394684	8
24578	1	LARRY	Incredible.	1.0	0.679144144058	1
24579	1	NEIL	I always have -	1.0	0.67735773325	4
24580	1	JOHNNY	Act.  Here we go again.  Reed, what if we got these gifts for a reason?  What if we have some, you know...like, calling?	1.0	0.75071823597	23
24581	1	HARRY	Come on, Mr. Mentalino. Let one fly. It's only a buck.	1.0	0.784185230732	11
24582	1	SENIOR	It's ten you do your share. I loaded this mornin'. That makes it five. Ellis begrudgingly stuffs the five in his jeans.	1.0	0.969488978386	22
24583	1	O'NEILL	Okay, Timmy... hold that smile... and watch the birdie.	1.0	0.541104197502	9
24584	0	JULIE	No I'm not.	1.0	0.678455591202	3
24585	0	KATE	(over the din) A work thing. For the job you just lost?	1.0	0.678302586079	12
24586	0	ROBERTA	(softening) Oh. I'm sorry.	1.0	0.561157047749	4
24587	1	GENE	He's dead?	1.0	0.671380579472	2
24588	1	TED	No goodbyes, Elaine.  Just go.	1.0	0.902127742767	5
24589	0	VIVIAN	Niece ?	1.0	0.658526778221	2
24590	1	LARRY	I beg your pardon?	1.0	0.75432497263	4
24591	0	RITA	(squinting) I can't make it out.	1.0	0.809281110764	6
24592	1	ZALTAR	Even I have trouble with that sometimes. Earth is in	1.0	0.736816287041	10
24593	1	GITTES	Let me explain something to you, Walsh. This business requires a certain finesse.	1.0	0.784695923328	13
24594	1	OLIVER	Right.  When you tell me, I'll open it up.	1.0	0.698772192001	9
24595	1	JOEL	I can't remember.	1.0	0.680994093418	3
24596	0	DEBBIE	Don't sass me.	0.0	0.478671878576	3
24597	1	MAXIMUS	Yes.  But this letter must go to the lieutenant named Titus, no one else.	1.0	0.925562977791	14
24598	1	TAREK	Walter. Thank you for coming. 54	0.0	0.373088389635	6
24599	0	THELMA	(stiffly) No.	1.0	0.652831017971	2
24600	0	LORETTA	I would like to speak to him.	1.0	0.701122820377	7
24601	1	GRAHAM	That was quick Edgar.  I only called you boys about two hours ago.	1.0	0.772282600403	13
24602	0	TESS	Thank you. Tess scurries to the back.	1.0	0.792062044144	7
24603	0	SARAH	I'm on break, Chuck.  Carla's got my station.	1.0	0.946741938591	8
24604	1	VAUGHN	Chief -- the Board of Selectmen has a question only you can answer.	1.0	0.909950077534	13
24605	0	BARBARA	Oh, honey, I feel terrible, we used up this magnum of champagne we were saving on something else, what did we use it for?	0.0	0.269431769848	24
24606	1	CHARLIE	Wait a minute.... What are you, a wise guy?	1.0	0.692659139633	9
24607	0	JULIANNE	Do it! Do it! Do it! Do it! Do it! Do it!	1.0	0.679144144058	12
24608	0	CLEMENTINE	Look at you, cutey!  What are we doing?	1.0	0.680098891258	8
24609	1	MESSNER	You're sure?	1.0	0.707259237766	2
24610	1	MORRIS	No, no -- that ain't classy enough.  I want the bitch to come to me -- I'm the only star in this town.	1.0	0.802859067917	23
24611	1	OLIVER	(so high he's wobbling) You have to look at the Starship Enterprise as a metaphor for the human brain.	1.0	0.900342226028	19
24612	1	MILO	Candygram. 20.	1.0	0.783204615116	2
24613	1	GIDEON	But these are white people, anybody. The punch...	1.0	0.822680950165	8
24614	0	ELLA	Mumble?	0.0	0.19559918344	1
24615	1	SPOONER	(sotto) There's some real shit going on here, John.	1.0	0.778820157051	9
24616	1	STU-BONE	Well, Miss Smarty, if I didn't go out, I wouldn't need any pants. Now would I?	1.0	0.688794970512	16
24617	1	GURNEY	Come on boys... come on. (Then, to the Duke) We're going to be heavy, Sire.	1.0	0.787532627583	15
24618	1	MADMARTIGAN	No, you fool!  Put it out I say! Out!	1.0	0.703480064869	9
24619	1	PAUL	Um, Libbets. Hey, Dostoyevsky, I'm also really a fan, and what you were saying, you know, have you ever read The Idiot?	1.0	0.684960246086	22
24620	1	THEO	Then it's true, isn't it? About...	1.0	0.543973445892	6
24621	1	LARCH	I suggest you find yourself some fresh air, Lieutenant.	1.0	0.661783754826	9
24622	1	SAUL	Dude, look at all this weed.	1.0	0.986040771008	6
24623	1	TONY	This is, uh...	1.0	0.729817986488	3
24624	1	BRUMBY	I don't know. That's all I was told.	1.0	0.655548393726	8
24625	0	AISHA	How's the steak?	1.0	0.718995451927	3
24626	1	SAM	What? Why? How?	1.0	0.679144144058	3
24627	1	OLIVIER	He's only going to visit his children.	1.0	0.571374416351	7
24628	0	DONNA	(crying) You killed my... my...	1.0	0.524573385715	5
24629	0	BECKY	Really?	1.0	0.63429236412	1
24630	0	STACY	(pause) What's Doug do in Chicago?	1.0	0.71616756916	6
24631	1	NICK	Why would you want to go to school if you didn't have to?	1.0	0.529902100563	13
24632	1	CARL	Kevin!   Chocolate! 96.	1.0	0.743590772152	3
24633	1	DAVID	Mortal after all.	1.0	0.808309078217	3
24634	1	MATER	McMissile, McQueen. Queen? McMissile.	1.0	0.959808826447	4
24635	1	MARCEL	(confused) Why would they want us to rob the Mafia?	1.0	0.690822303295	10
24636	1	DIVINCI	I want you to look at something.	1.0	0.679144144058	7
24637	0	CLAUDIA	As far as I'm concerned, I think she's alive... Why, even this morning... that business about the shark... it wasn't at all true.	1.0	0.789265394211	23
